,Regressor,Method,k,n_rep,EC,EC_vec_sd,EC_scalar_sd,EC_median,EC_1%,EC_5%,EC_25%,EC_50%,EC_75%,EC_95%,EC_99%,EC_max,EC_min,MAE,MAE_sd,MAPE,MAPE_sd,MSqE,MSqE_sd,RMSqE,RMSqE_sd,R2,R2_sd,Abs_Err_Std,Abs_Err_Std_sd
23,Ridge-H,intersection_union_all,5,5,0.292105022369763,0.009842948839378541,NA,0.28944919747874365,0.28272797360419905,0.28272797360419905,0.2857628057507722,0.28944919747874365,0.2926682942885153,0.3132293663393053,0.3225350226048962,0.3225350226048962,0.28272797360419905,86.76423861569627,0.30533220063171823,2.6648385878675653,0.042706165705645664,14266.461736234156,128.30607436342808,119.44113586171184,0.5369670790689122,0.6213070278098894,0.0034057925187802947,82.14505948116616,0.4976614588115879
24,Ridge-H,negative_incon,5,5,0.22968498015707986,0.6473603302281723,0.033232495158373385,0.3793637913872376,-0.5,-0.5,-0.476848914559781,0.3793637913872376,0.9189502312158131,1.0,1.0,1.0,-0.5,86.76423861569627,0.30533220063171823,2.6648385878675653,0.042706165705645664,14266.461736234156,128.30607436342808,119.44113586171184,0.5369670790689122,0.6213070278098894,0.0034057925187802947,82.14505948116616,0.4976614588115879
25,Ridge-H,positive_incon,5,5,130.38931399277,152.69880457921218,0.9522590328777714,80.03731476160624,2.3982770849866597,7.355011864963757,34.57855605043687,80.03731476160624,160.40267429830584,505.2242173780739,725.6081400258568,923.2399134882291,0.14067988375791174,86.76423861569627,0.30533220063171823,2.6648385878675653,0.042706165705645664,14266.461736234156,128.30607436342808,119.44113586171184,0.5369670790689122,0.6213070278098894,0.0034057925187802947,82.14505948116616,0.4976614588115879
26,Ridge-H,intersection_union_distance,5,5,95.08380321415224,162.0110863004717,1.9794653226465109,16.293693231393632,0.0,0.0,5.157107967521384,16.293693231393632,111.43181371268611,505.2242173780739,725.6081400258568,923.2399134882291,0.0,86.76423861569627,0.30533220063171823,2.6648385878675653,0.042706165705645664,14266.461736234156,128.30607436342808,119.44113586171184,0.5369670790689122,0.6213070278098894,0.0034057925187802947,82.14505948116616,0.4976614588115879
27,RF-H,ratio,5,5,0.7220538517363082,0.15631230058619172,0.12465494671819023,0.8006077990434086,0.02922671231916957,0.15780408563945222,0.5672256848741728,0.8006077990434086,0.9524178232269442,1.0,1.0,1.0,0.001074751041890112,66.83278694365485,0.8888059365999084,1.1146920162230618,0.02404319318622158,8875.900717057128,216.5451072958359,94.20520162189183,1.1550182339110853,0.7643955953794926,0.00574803422258593,66.43822358927841,0.9330234133189985
28,RF-H,ratio-diff,5,5,0.1968559592404019,0.1401364441664178,0.08834233618626426,0.11073605318118362,0.0,0.0,0.024370899759975157,0.11073605318118362,0.27614039825693115,0.7274079705568869,0.9432064637084425,0.9978528056156214,0.0,66.83278694365485,0.8888059365999084,1.1146920162230618,0.02404319318622158,8875.900717057128,216.5451072958359,94.20520162189183,1.1550182339110853,0.7643955953794926,0.00574803422258593,66.43822358927841,0.9330234133189985
29,RF-H,ratio-signed,5,5,0.6651590170534744,0.24929270996660044,0.15017667281827132,0.7934871807679634,-0.7732450560613155,-0.18915922436457988,0.5284805725062526,0.7934871807679634,0.9511871879579896,1.0,1.0,1.0,-0.9972809244115154,66.83278694365485,0.8888059365999084,1.1146920162230618,0.02404319318622158,8875.900717057128,216.5451072958359,94.20520162189183,1.1550182339110853,0.7643955953794926,0.00574803422258593,66.43822358927841,0.9330234133189985
30,RF-H,ratio-diff-signed,5,5,0.11851533742784552,0.13165673957464863,0.05333670420215594,0.08332131302493773,-0.8852359289310175,-0.37296007481758586,0.002143491831235305,0.08332131302493773,0.222869778590783,0.6053757677128316,0.8864741721413194,0.9978528056156214,-0.9968607983176067,66.83278694365485,0.8888059365999084,1.1146920162230618,0.02404319318622158,8875.900717057128,216.5451072958359,94.20520162189183,1.1550182339110853,0.7643955953794926,0.00574803422258593,66.43822358927841,0.9330234133189985
31,RF-H,intersection_union_sample,5,5,0.40738424754590646,0.36004307255276097,0.08444583065421801,0.3463449751528473,0.0,0.0,0.0,0.3463449751528473,0.8293445108368169,1.0,1.0,1.0,0.0,66.83278694365485,0.8888059365999084,1.1146920162230618,0.02404319318622158,8875.900717057128,216.5451072958359,94.20520162189183,1.1550182339110853,0.7643955953794926,0.00574803422258593,66.43822358927841,0.9330234133189985
32,RF-H,intersection_union_all,5,5,0.2580118154938106,0.027375206276496644,NA,0.24636796296387448,0.23692471298235682,0.23692471298235682,0.24499759157340772,0.24636796296387448,0.24997033461885204,0.32231237957628217,0.326880456066995,0.326880456066995,0.23692471298235682,66.83278694365485,0.8888059365999084,1.1146920162230618,0.02404319318622158,8875.900717057128,216.5451072958359,94.20520162189183,1.1550182339110853,0.7643955953794926,0.00574803422258593,66.43822358927841,0.9330234133189985
